TORRPM,PREGALIN M 75 CAPS,RF44190248,,,,,,
TORRPM,PREGALIN M 75 CAPS,RF44190248,,,,,,
TORRPM,PREGALIN M 75 CAPS,RF4419024B,,,,,,
TORRCH,TORVATE CHRONO 300MG TABS,2DD9F009,,,,,,
TORRO,VELOZ D CAPS,CFD3F020,,,,,,
AKGUM,GLUCORYL-MV1 TAB,19442044,,,,,,
VIERV,ENRIX VIAL,EX1901,,,,,,
WLWMS,WALAMYCIN SYR,WAR9089,,,,,,
GMHAP,HAPPI-L CAPS,G19HIA007,,,,,,
MKAPS,ARGIPREG SACHET,A1AJS161,,,,,,
GMBLV,BILOVAS TABS,1902036,,,,,,
VIBSV,BIOSULPHA VIAL,BM1905,,,,,,
INGG1,CLOBEN-G CRM,CCT3HA4,,,,,,
KNDMF,DIGENE MIX FRUIT SYR,DXB9006,,,,,,
DRGODT,GRIS ODT TAB,E901083,,,,,,
JBIOS,JOYSYS 200 TABS,1908141T,,,,,,
GWKP2,KEFPOD 200MG TAB,67190161,,,,,,
SUNLACO,LACOSET 100MG TABS**,BSU0963,,,,,,
YSLLTU,LEMOLATE  GOLD TAB,T90185,,,,,,
MKMSB,MAHACEF-SB INJ,C7AAS029,,,,,,
CIM12,MAXIFLO 125 INH,SA94356,,,,,,
IVMN1,MELONEX VIAL,LYS2075,,,,,,
DRMETSTA,MET STAMLO CAPS,B901735,,,,,,
MKMOC,MOXIFORCE-CV 375 TABS,A9AES009,,,,,,
MANMK,MOXIFORCE-CV KID TABS,B2AES009,,,,,,
CIPRD,OFLOX 100 RUSE SYP,A690464,,,,,,
RANOF,OFRAMAX INJ 1GM,LCW0264,,,,,,
ALKOLKM,OLKEM TRIO 40MG TABS,OTF19006SS,,,,,,
MANKOLM,OLMETIME AM 20 TABS,H9AHS008,,,,,,
TORRPR,PREGALIN 75 CAPS,RF4519014B,,,,,,
ALERE,REKOOL-L TABS,1908000935,,,,,,
RLRFT,RIBOFLAVIN TABS **,R19421118,,,,,,
RANIC,SILVEREX IONIC CREAM,RDW0267,,,,,,
MANSO,SUCRADAY-O SUSP.,B6AJS017,,,,,,
SUCOSYR,SUCRAL O SYRUP**,SO100219,,,,,,
AUSX2,SWICH-XP 250MG VIAL,19181643,,,,,,
MKT9P,T-98 SUSP,G4BES006,,,,,,
GMTQT,TRIQUILAR TABS,S902278,,,,,,
INTPS,TUSPEL-PLUS SYR,TBF1H9A1,,,,,,
SUNVOLI,VOLINI MAXX GEL,AA69780,,,,,,
RANZI,ZIFEXIM TABS,REW0050,,,,,,
PTZP2,ZIPRAX 200MG DT,EI90160,,,,,,
GLEZT,ZITEN TAB,18190904,,,,,,
CICPV,CLOPIVAS TAB,SN91101,,,,,,
CIDI2,DYTOR INJ,L690236,,,,,,
PTODD,OFLOX-D EYE DROPS,A400038,,,,,,
MDMD5,MACPOD 50DT TABS,LMA903B,,,,,,
MEMY,MYLAMIN CAP,G5620001,,,,,,
MLOCD,OMNACORTIL DROPS,GOM2005A,,,,,,
MLOCS,OMNACORTIL SYR,MEU-2001,,,,,,
GLECAND1,XMET-TRIO 500/0.2/1,XTA19003,,,,,,
TORRPC,PREGEB 75 CAPS,RF4519012A,,,,,,
GMJNG,JONAC GEL,I902457,,,,,,
ALEPR,PROTINULES CHOCOLATE,BO0356001,,,,,,
ALEPR,PROTINULES CHOCOLATE,BO0356003,,,,,,
ACSKF,SHARKOFERROL MT 450GM,EH0572003,,,,,,
ALETL,TELLZY- 80 H TABS,1908000794,,,,,,
ALCT6,CLAVAM 625MG TAB,20440074,,,,,,
ALCT6,CLAVAM 625MG TAB,20440090,,,,,,
ALCT6,CLAVAM 625MG TAB,20440091,,,,,,
ARISTELV,TELVAS BETA 25 TABS,BPA200036,,,,,,
ARISOFL1,MEGA-CV 375 TABS,MPA200202,,,,,,
ASMCV,MEGA-CV 625 TABS,MPA200350,,,,,,
ARISTELV1,TELVAS BETA 50 TABS,BPA200040,,,,,,
BEBZD,BESTOZYME DROPS,D0300120,,,,,,
BECPB,COSCOPIN-BR SYR,D1400120,,,,,,
BCCNO,CEDON 200DT TABS,ZTI2005,,,,,,
BLKQT,KOLQ TABS,ZACS2003,,,,,,
BLKQT,KOLQ TABS,ZACS2003,,,,,,
BLURPP2,S-PPI L CAPS,ZLN1905,,,,,,
BLUTENE,TENEBLU TABS,ZABP1914,,,,,,
BCTDX,TUSQ-DX LIQ,GT2015,,,,,,
BCTXS,TUSQ-X SYR,ZXY2010,,,,,,
CIV3C80,CRESAR 80 TAB,SA93329,,,,,,
CIPLOD,EMESET 4 ODT TABS,C191170,,,,,,
CIFGS,FEVAGO SUSPEN,B590703,,,,,,
PTMR1,MIGARID-10 TAB,EC80589,,,,,,
CSNC1,NOVAMOX CV 1.2 INJ,C890445,,,,,,
CIRAD,RABICIP-D CAPS,G19RDP015,,,,,,
CIPSB,STON 1 B6 ORAL SYRUP,CNCA2002,,,,,,
PTZP1,ZIPRAX 100MG SYR,EI00019,,,,,,
136634,BECELAC FORTZ CAP,58CBF414,,,,,,
DRREN,RELENT+SYR,AJ00003,,,,,,
DRREN,RELENT+SYR,AJ00006,,,,,,
DCRFS,RIFLUX-FORTE SYR,0001E,,,,,,
DCRFS,RIFLUX-FORTE SYR,0003E,,,,,,
GONRP,RENERVE PLUS AMP,ELNL04001,,,,,,
FIDRS,DEXORANGE SYR,K20002,,,,,,
FIDRS,DEXORANGE SYR,K20010,,,,,,
FIGBP,GRILINCTUS-BM PD SYR,E20006,,,,,,
FIDRS,DEXORANGE SYR,K20016,,,,,,
GSKAT,AUGMENTIN 625 MG DUO TABS,MB894,,,,,,
GUBCF,BANOCIDE FORTE TAB,NC313,,,,,,
GABDC,BECADEXMIN CAP,BG678,,,,,,
GDGF2,GRISOVIN-FP TAB,EA130,,,,,,
GEPC1,PIRITON-CS SYR,KB282,,,,,,
GDTGN,TENOVATE-GN CRM,NA002,,,,,,
ABBDL,DIGENE FIZZ LEMON POWDER,TAE0098,,,,,,
MEPBA,POLYBION AMP,M01CP19356,,,,,,
IVE8B,ECOTAS-8 BOLUS,IN19097,,,,,,
UQRTA,RANTAC AMP,YR20011,,,,,,
ICPAPIL,PILON TABS**,H90045,,,,,,
SHADT,ALDAY TAB,SHAL1903,,,,,,
UVSG2,GLYCOMET-GP 2 FORTE TABS **,28020238,,,,,,
MEPBA,POLYBION AMP,M01CP19350,,,,,,
GNRNP,RENERVE PLUS CAPS,S19G184,,,,,,
ZINCN,ZINCOVIT TABS**,ZVT19195,,,,,,
ZINCN,ZINCOVIT TABS**,ZVT20005,,,,,,
RAVGO,VOLINIGEL ONT**,AA59700,,,,,,
FDZF5,ZIFI 50MG DT TABS**,010A018,,,,,,
ALKGEM,GEMCAL CAPS**,GNC19107,,,,,,
UISSP,SPORLAC DS TABS***,SDT9G28,,,,,,
RAVGO,VOLINIGEL ONT**,AA61100,,,,,,
ZINCN,ZINCOVIT TABS**,ZVT19209,,,,,,
MLMBS,MACBERY SYRUP,KMB72002A,,,,,,
MAMK1,MACMIKA 100 VAIL,19VA81,,,,,,
MANRP,RANIDOM PD SYRUP,J9ALT003,,,,,,
MANDP,BIGSPAS-P TABS,A2DRT001,,,,,,
MANRO,RANIDOM-O SUSP,H6AIT001,,,,,,
MANRO,RANIDOM-O SUSP,H6AIT004,,,,,,
MANRO,RANIDOM-O SUSP,H6AIT009,,,,,,
MANTF,THERMOKIND-F GEL,F3ALS123,,,,,,
MKGCV,GUDCEF-CV  200MG TABS,A3AET007,,,,,,
MKNC1,NUROSTAR-C1 INJ,D9AAT003,,,,,,
MKNC1,NUROSTAR-C1 INJ,E4AAT002,,,,,,
122276R,LIPIKIND-10 TABS,H5AFS004,,,,,,
122282R,MOXIKIND CV DRY SYRUP,B7AET004,,,,,,
MKMCVD,MOXIKIND-CV DROPS,B8AET001,,,,,,
122292R,RABEKIND-PLUS TABS,F7FZS005,,,,,,
MKT98,T-98 DROPS,A6BTT001,,,,,,
122298R,TELMIKIND-AM TABS,C6IAT003,,,,,,
122298R,TELMIKIND-AM TABS,C6IAT004,,,,,,
MELVZ,LIVOGEN-Z CAPS,M22CC20002,,,,,,
NOVAG,GALVUSMET 50/500MG TABS,530MLBQ0,,,,,,
NUTDX1,DEXOLAC 1 INFANT  (REF),2003026911,,,,,,
LEAV2,ATIVAN 2MG TAB,CN4567,,,,,,
LEFVT,FOLVITE TAB,DK9002,,,,,,
USVDT,DIATAAL CAP **,STL0120,,,,,,
RBZL2,ZEROLAC POWDER,D190675,,,,,,
RBZLP,ZEROLAC POWDER,D190708,,,,,,
SGAT1,ACITROM-1MG TAB**,ACF9003,,,,,,
BIOSJOY,JOY CV 625 TABS,TAQK0003B,,,,,,
BIOSJOY,JOY CV 625 TABS,TAQK0003B,,,,,,
GWAPD,ALEX-P DROPS,51190408,,,,,,
GLELS,ASCORIL-LS JUNIOR SYRUP,5200186,,,,,,
INDOPRAZ1,BILAMOVE TAB,20ASGT005,,,,,,
GLECAND,CANDID MEDICATED SOAP,S19CD012,,,,,,
GRFP8,FLEXILOR-P8 TABS,5191291,,,,,,
GRFP8,FLEXILOR-P8 TABS,5191291,,,,,,
GNTL2,TELMA-20MG TABS 15`S,5191386,,,,,,
GNTL2,TELMA-20MG TABS 15`S,18190902,,,,,,
ALCBS,CLAVAM BID SYR,20440014,,,,,,
ALKCD,CLAVAM DROPS,20440119,,,,,,
PARG2,RINGGUARD CREAM **,GL777,,,,,,
SUNDIP1,DIPROBATE PLUS LOTION,PSX0002,,,,,,
CLEGN,EXEL-GN CREAM,AB14500,,,,,,
SUNKF,KEFLOR DROPS,AB19716,,,,,,
SUNKF,KEFLOR DROPS,AB19716,,,,,,
RANST,SYNRIAM TABS  150+750 MG,AA58699,,,,,,
TORRAI,AZULIX 1 MF FORTE TAB,2FJ7F040,,,,,,
TORRAI,AZULIX 1 MF FORTE TAB,2FJ7F041,,,,,,
TORRA2,AZULIX 2 MF FORTE TABS,2FE4F052,,,,,,
EDBLT,B-LONG TAB,2HV7F016,,,,,,
TOCG1,CALCIGARD-RET 10MG TAB,2AW5F004,,,,,,
TORRN,NEXPRO-20MG TABS,2F24F005,,,,,,
TORRN,NEXPRO-20MG TABS,2F24F005,,,,,,
TORNIK,NIKORAN 5 TABS,2964F026,,,,,,
EDSC2,SHELCAL-250 TAB,8CL2F012,,,,,,
TPSYB,SYMBAL 40MG TABS,1719003,,,,,,
VIZL1,ZANIDE-L SYR,ZL2001,,,,,,
SALCT,LIMCEE TAB**,HAJA0007,,,,,,
CYAAM,ATEN-AM TAB,I904561,,,,,,
CADDX,DEXONA AMP,CBW1030,,,,,,
GMJPT,JONAC PLUS TABS,I902884,,,,,,
CYOGN,OXALGIN NANOGEL,I000341,,,,,,
ASABD,AMBRODIL DROPS,M122G029,,,,,,
MKAPS,ARGIPREG SACHET,A1AJS124,,,,,,
ARIB5,BIGOMET 500 SR TABS,D286G129,,,,,,
VIEL5,ENROGEN LIQ,LEN19009,,,,,,
MDMC2,MACPOD-CV 200MG TABS,LMF929A,,,,,,
MACNEX,NEXOVAS 20MG TABS,KNE903A,,,,,,
MDOMS,OFLOMAC SYR,KOY905A,,,,,,
MACLS,RABEMAC LS TAB,G19RAA004,,,,,,
PARG2,RINGGUARD CREAM **,GL777,,,,,,
ACRXD,ROXID DROPS,1908000789,,,,,,
ACRXD,ROXID DROPS,1908000789,,,,,,
VITS1,TYSIN-100MG VIAL,TD1903,,,,,,
TORRV,VELOZ L CAPS,G19VZA005,,,,,,
CSDVR,DUOVA ROTOCAPS,BA93671,,,,,,
CIMFR,MAXIFLO FORTE ROTACAPS,BA93751,,,,,,
CSTVR,TIOVA ROTOCAPS,BA93716,,,,,,
DCRZ2,RAZO 20MG TAB,E901752,,,,,,
MACLTL,LT MAC LOTION,RLE34,,,,,,
MACM0,MACTOTAL CAPS,X19L006,,,,,,
MACCP,NUPENTA CP CAPS,PHUAO20,,,,,,
GLEAJ,ASCORIL-D JUNIOR SYRUP,ABGL1934,,,,,,
LPLSK,SKINLITE CREAM,I904350,,,,,,
CIN1R,NOVAMOX-125  REDIUSE SYR,KP90276,,,,,,
DXRC4,RECLIDE 40MG TAB,E900819,,,,,,
CONVIT,VITNEURIN AQ INJ,91912004,,,,,,
CONVIT,VITNEURIN AQ INJ,P1912006,,,,,,
ALK3C,3 CEF NOVA 1.5 INJ,19181220,,,,,,
ALANT,A TO Z-NS TABS,19443340,,,,,,
AUSCD,SWICH DROPS,19182635,,,,,,
AUSCD,SWICH DROPS,19182635,,,,,,
ARISTMEG,MEGA CV DROPS 1.7GM,BD191210A,,,,,,
BECPL,COSCOPIN-LINCTUS SYRUP,DA1602219,,,,,,
BLUCD,CEDON PLUS 200 TABS,ZJH1912,,,,,,
BLKQS,KOLQ SYRUP,ZACT1901,,,,,,
BLKQT,KOLQ TABS,ZACS1903,,,,,,
BCMXL,MEGO-XL+ AMP,ZZA1919,,,,,,
CIADF,ADVENT FORTE-457 SYRUP,KP90529,,,,,,
CIFF2,FULLFORM-200 ROTACAPS,BA93725,,,,,,
CIMF1,MAXIFLO 100 ROTACAPS,BA93721,,,,,,
CIPND,NOVAMOX CV DRY SYP,KP90535,,,,,,
CIPSB,STON 1 B6 ORAL SYRUP,CNCL1938,,,,,,
DRATAAN,ATARAX ANTI ITCH LOTION,BD9055,,,,,,
136634,BECELAC FORTZ CAP,58CBF410,,,,,,
DRNISE,NISE GEL 5 GM,Z9205,,,,,,
DRREN,RELENT+SYR,AJ90126,,,,,,
ECOO2,OROFER XT SUSPENSION,E16JI19052,,,,,,
GONRP,RENERVE PLUS AMP,ELNL04924,,,,,,
GSKAT,AUGMENTIN 625 MG DUO TABS,MB882,,,,,,
GSKAU,AUGMENTIN I.V  1.2 G,NT1359,,,,,,
GEBNE,BETNESOL-N E&E DROPS,GV154,,,,,,
GECTT,CALPOL-T TABS,MA366,,,,,,
GECTT,CALPOL-T TABS,MA366,,,,,,
GEE5T,ELTROXIN 50MG TAB,NB384,,,,,,
GAFZC,FEFOL-Z CAP,M160,,,,,,
MERBE,BETAMIL GM CREAM,M09FR19070,,,,,,
IHCRC,CHERI CAP,CHC19061,,,,,,
IHCRS,CHERI SYR,CHS19232,,,,,,
INTASCAL,CAL SHAKTI SMART,SY1204,,,,,,
JBRAN,RANTAC  SYRUP,XRS9072,,,,,,
GRODA,DYNAPAR  AQ AMP **,D105F148,,,,,,
LGDWE,DEWAX EAR DROPS**,CDX448,,,,,,
USVGP,GLYCOMET-GP 1 FORTE TABS **,28020164,,,,,,
UVSG2,GLYCOMET-GP 2 FORTE TABS **,28020072,,,,,,
ECORT,OROFER XT TABS,E16GL19209,,,,,,
NCTSS,TOSSEX SYP**,TWA9043,,,,,,
FDZIS,ZIFI 100MG DRY SYRUP**,019L054,,,,,,
FDZIS,ZIFI 100MG DRY SYRUP**,019L055,,,,,,
FDZIF,ZIFI 200MG TABS**,019L021,,,,,,
FDZIF,ZIFI 200MG TABS**,019L053,,,,,,
ZINCN,ZINCOVIT TABS**,ZVT19189,,,,,,
ABBET,BETONIN SYRUP,BIB9041,,,,,,
TIFSA,FEVASTIN AMP ***,TAB8N3,,,,,,
WDTNS,T-MINIC SYRUP **,91214K,,,,,,
KAAFT,ANAFORTAN TAB**,KRE0189,,,,,,
INTHD,HIFENAC D TABS **,KY1297,,,,,,
MLMXT,MACBERY-XT SYRUP,L1099030,,,,,,
MANDSR,RANIDOM DSR CAPS,F9ABS002,,,,,,
MKMC2,MAHACEF CV-200MG TABS,A6AES024,,,,,,
MANMD,MANKINDS HEALTH OK DROPS,E0FNS021,,,,,,
MANSY,MANKINDS HEALTH OK SYRUP,3FAIS060,,,,,,
MANNEF,NEFROZON TABS,A8GKS042,,,,,,
MKAMS,APTIMUST SYRUP,A2AIS079,,,,,,
MANRO,RANIDOM-O SUSP,H6AIS129,,,,,,
MKAKE,ASTHAKIND EXP,A4AIS029,,,,,,
MKAKS,ASTHAKIND SYRUP,A3AIS101,,,,,,
MKAD6,ASTHAKIND-DX SYRUP,V3ABS043,,,,,,
MKBPF,BIOPREG-F TABS,A0HSS035,,,,,,
MKGCD,GUDCEF DROPS,B0AKS065,,,,,,
MKGDS,GUDCEF DRY SYRUP,B1AKS104,,,,,,
MANLT,TERBINAFORCE 500 TAB,D9HSS049,,,,,,
MKCC2,CEFAKIND-CV 250MG TABS,A0AES014,,,,,,
MKNKM,NUROKIND MORE TABS,E8AGS031,,,,,,
122288R,NUROKIND-500 TABS,C4AFS010,,,,,,
MANTC,TELMIKIND CT 40MG TABS,G4FZS010,,,,,,
MKUKT,UNWANTED-KIT,L7ALS043,,,,,,
MEEVL,EVION LC TAB,04BM19241,,,,,,
MENBT,NEUROBIN FORTE TABS,M13PF19783,,,,,,
MERPOL,OSTO POLYBION D SYRUP,M15CN19065,,,,,,
MR1MD,MERIZYME DROPS,19200516,,,,,,
NUTAPT,APTAMIL 1 INFANT FORMULA,2002106911,,,,,,
DEKNUT,DEXOLAC 1 INFANT  (JAR),2002176911,,,,,,
NUTDEXOT2,DEXOLAC 1 INFANT  (JAR),2002066911,,,,,,
DEKNUT,DEXOLAC 1 INFANT  (JAR),2002176911,,,,,,
NUTDEXOT2,DEXOLAC 1 INFANT  (JAR),2002166911,,,,,,
NUTDX1,DEXOLAC 1 INFANT  (REF),2002186911,,,,,,
NUTDX1,DEXOLAC 1 INFANT  (REF),2002186911,,,,,,
NUTDXR,DEXOLAC 2 FOLLOW-UP  (REF),2002226911,,,,,,
NUTDXR,DEXOLAC 2 FOLLOW-UP  (REF),2002236911,,,,,,
NUTDA,DEXOLAC 3 FOLLOW FORMULA,2002096911,,,,,,
NUTDA,DEXOLAC 3 FOLLOW FORMULA,2002256911,,,,,,
PZBSC,BECOSULES CAP,92030411S,,,,,,
GWAPS,ALEX-P SYRUP,11192406,,,,,,
GLEAF,ASCORIL FLU SYRUP,62190028,,,,,,
GLECANDID,CANDID TOTAL PLUS CREAM,34191843,,,,,,
GLECANDID,CANDID TOTAL PLUS CREAM,34191847,,,,,,
GNTL2,TELMA-20MG TABS 15`S,18190776,,,,,,
GLECAND2,XMET-TRIO 500/0.2/2,XTB19007,,,,,,
SANFAMA,AMARYL MV2 TABS,AMC19036,,,,,,
PARM3,MOOV CREAM **,HA542,,,,,,
PERMOO,MOOV CREAM ADVANCE**,M1907,,,,,,
PARORS,ORS-L FOS APPLE**,JB0899,,,,,,
PARORS,ORS-L FOS APPLE**,JB08999,,,,,,
GENOR,ORS-L PLUS APPLE**,JB01032,,,,,,
GENOR,ORS-L PLUS APPLE**,JB01136,,,,,,
JUORS,ORS-L PLUS ORANGE**,SD00002,,,,,,
RACD2,CEPODEM 200MG TABS,AA95822,,,,,,
SUNDIPD,DIPROBATE ES PLUS OINTMENT,PSW0185,,,,,,
SUNDIPD1,DIPROBATE G PLUS CREAM,PSW0184,,,,,,
CLFCC,FUCIDIN CREAM,G93119,,,,,,
CLFCC,FUCIDIN CREAM,G93219,,,,,,
CLFD5,FUCIDIN OINTMENT,G95619,,,,,,
RANMO,MOX REDIMIX DROPS,AB08477,,,,,,
UCAV2,AMPOXIN 250MG VIAL,2GJ3F008,,,,,,
TRRDA,DEPLATT A 150 TABS,2X84G001,,,,,,
TORRDA,DEPLATT A 75 TABS,2Z29F037,,,,,,
RPSMD,STEMETIL-MD TABS **,SEA9098,,,,,,
H&HSUB1,EZHH CREAM,H015,,,,,,
H&HHLC,HHLITE CREAM,C114,,,,,,
H&HHLC,HHLITE CREAM,C114,,,,,,
ASAZS,ARISTOZYME SYR,D78M069,,,,,,
ASMCV,MEGA-CV 625 TABS,M634M269,,,,,,
ASMCD,MEGA-CV DRY SYRUP,M636M119,,,,,,
LUONA,OPTINEURON AMP***,A19671VP,,,,,,
RARTB,REVITAL H CAPS BOT ***,EMU2423,,,,,,
KNSXT,SURBEX -XT TABS,GEE0075,,,,,,
CYDP5,DEPIN 5MG CAP,M918042,,,,,,
CADDX,DEXONA AMP,CBV1675,,,,,,
CYOGN,OXALGIN NANOGEL,I904744,,,,,,
GLEBIL,BILAZAP TABS,BTB190608,,,,,,
GACT5,CEFTUM 500MG CAPS,MA579,,,,,,
GEE5T,ELTROXIN 50MG TAB,NB400,,,,,,
SUNHI,HISTAC RD CAPS,ESU1050A,,,,,,
ARELO,LORNICAM PLUS-4 TABS,M889F019,,,,,,
JBMAXAN2,METROGYL ER TABS,G6E9004,,,,,,
MKNFR,NUFORCE-50 TABS,H3IAS002,,,,,,
MANO4,OLMETIME 40 TABS,F6AHS007,,,,,,
DROAM,OLSERTAIN-AM TABS,G19OAA005,,,,,,
DROM4,OMEZ-40MG TAB,E901173,,,,,,
ASONT,ORNOF 700MG TAB,S362F049,,,,,,
BIOSSY2,SYSNAC TH TABS,GT190774,,,,,,
MANT8,TELMIKIND-80MG TABS,E5ALS021,,,,,,
NOVGE,VOVERAN 50 GE  TABS,196023MB,,,,,,
WALLGP,WALAPHAGE G-2 TABS,GGR9010,,,,,,
WOWDO,WOKADINE ONT,TCC9005,,,,,,
CIFFR,FORACORT FORTE ROTACAPS,BA93372,,,,,,
CIGPD,GATIQUIN P EYE DROPS,DZ9064,,,,,,
CIMX5,METOLAR-XR 50MG CAP,BA93849,,,,,,
CIPB6,STON 1 B6 TAB,GL9343,,,,,,
DXOT2,OLSERTAIN-20MG TABS,G19OSA031,,,,,,
MACA/,AMLOVAS M 5/25,KAM901A,,,,,,
MFLIPF5T,LIPIROSE-F 5 TAB,A9GOS002,,,,,,
UNIME,METRIDE 1MG TABS,2FG1F050,,,,,,
LPLSK,SKINLITE CREAM,I000859,,,,,,
ALEAL,AL5ZYME CAPS,EE9249016,,,,,,
ALEBR,BROZEET LS DROPS,EH9692031,,,,,,
ALEBR,BROZEET LS DROPS,EH9692031,,,,,,
ACSK2,SHARKOFERROL SMALL,EH9571007,,,,,,
ALAZG,A TO Z GOLD SOFT CAP,NAZG9017IA,,,,,,
ALEA2,A TO Z-NS SYRUP,AZS19258GH,,,,,,
AUAPL,ALPROVIT PLUS SYP,APS19021C,,,,,,
ARIOC,OMNICEF O CV 200 DT TABS,B750L019,,,,,,
BEBZS,BESTOZYME SYR,D0707619,,,,,,
BEBDS,BETHADOXIN-12 M SYR,D1107919,,,,,,
BLMGA,MEGO AMP,ZQY1908,,,,,,
BLMGA,MEGO AMP,ZQY1908,,,,,,
BCMXC,MEGO-XL CAP,ZMJ1905,,,,,,
BCMXC,MEGO-XL CAP,ZMJ1905,,,,,,
BCRP2,R-PPI 20MG TABS,ZEN1910,,,,,,
CIADS,ADVENT DRY SYRUP,AFC9193,,,,,,
CIPLAAS,ASTHALIN DX SYRUP,CECK1930,,,,,,
CIFR2,FAROBACT 200MG TABS,FRB191130,,,,,,
CIPLU2,FAROBACT 300 ER TABS,FRT191104,,,,,,
CIGQD,GATIQUIN EYE DROPS,DZ9031,,,,,,
CIGN3,GINETEE 35MG TAB,GH90940,,,,,,
CIMX2,METOLAR-XR 25MG CAP,BA91805,,,,,,
CIPB6,STON 1 B6 TAB,GL9338,,,,,,
PTZPS,ZIPRAX 50DRY SYP,EI90208,,,,,,
136634,BECELAC FORTZ CAP,58CBF409,,,,,,
DRRHS,REDIHEALTH SYRUP,BRH9030,,,,,,
DCRXS,RIFLUX SYR,9039E,,,,,,
DCRXS,RIFLUX SYR,9040E,,,,,,
ERRMT,REMYLIN TAB,GRML19004,,,,,,
ERRMT,REMYLIN TAB,GRML19004,,,,,,
GONRP,RENERVE PLUS AMP,ELNL04922,,,,,,
FIDRS,DEXORANGE SYR,K19161,,,,,,
FIDPS,DEXORANGE-PAED SYR,K19023,,,,,,
FRAGRL,GRILINCTUS L SYRUP,PN19038,,,,,,
GDGF2,GRISOVIN-FP TAB,EA112,,,,,,
WDTNS,T-MINIC SYRUP **,91113K,,,,,,
IHCRC,CHERI CAP,CHC19054,,,,,,
IHCRS,CHERI SYR,CHS19209,,,,,,
IHMUG,MUSCODAC GEL,19035,,,,,,
INDCT,CITAL UTI SYRUP,CMA1K92S,,,,,,
INDZI,ZILENTA TAB,ZAX1E92P,,,,,,
FDZIS,ZIFI 100MG DRY SYRUP** 30`ML,019K028,,,,,,
KAAFT,ANAFORTAN TAB**,KRE0163,,,,,,
RLDP1,DIGEPLEX SYRUP **,DLS9062T07,,,,,,
ABBPE,PENTIDS 200**,MRE0496,,,,,,
ABBPD,PENTIDS 400**,MRE0457,,,,,,
WDTNS,T-MINIC SYRUP **,91113K,,,,,,
NCTSS,TOSSEX SYP**,TWA9040,,,,,,
RAVGT,VOLINIGEL ONT**,AA48130,,,,,,
FDZF1,ZIFI 100MG DT TABS**,019K034,,,,,,
FDZF1,ZIFI 100MG DT TABS**,019K035,,,,,,
FDZIF,ZIFI 200MG TABS**,019K054,,,,,,
FDZF5,ZIFI 50MG DT TABS**,019K010,,,,,,
RANVS,VOLINI SPRAY**,GSW0092,,,,,,
ABBPD,PENTIDS 400**,MRE0467,,,,,,
MACMLE,MACBERY LEVO SYRUP,KMC2931A,,,,,,
MANFAT,NUROKIND FORTE TABS,F2AGS047,,,,,,
MANNM,NUROKIND SYRUP,A2DFS107,,,,,,
MANCDS,CALDIKIND P SYRUP,9EAIS030,,,,,,
MANDC,CALDIKIND PLUS CAP,D1ABS112,,,,,,
MKCF1,CANDIFORCE-100 MG CAPS,C0IAS034,,,,,,
MANCR,CANDIFORCE-200 MG CAP,C1IAS109,,,,,,
MKMC1,MAHACEF CV-100MG TABS,A4AES004,,,,,,
MANSY,MANKINDS HEALTH OK SYRUP,3FAIS054,,,,,,
MANNEF,NEFROZON TABS,A8GKS034,,,,,,
MKNBG,NOBEL GEL,E0ALS046,,,,,,
MKNKC,NUROKIND PLUS (RF)CAPS,D1IAS035,,,,,,
MKPSR,PANTAKIND-DSR CAPS,F6AGS029,,,,,,
MANFRAN,RANIDOM MPS SYRUP,F6AIS100,,,,,,
MKGD2,GUDCEF 200MG TABS,B5AKS147,,,,,,
LIFME,MELABEST CREAM,E7IBS011,,,,,,
MANUK,URIKIND KM SACHET,4AAIS068,,,,,,
MANKIN,CEFAKIND-CV 500MG TABS,A1AES032,,,,,,
MAN3D,D3 MUST FORTE DROPS,B9CWS039,,,,,,
MKNGM,NUFORCE-GM CREAM,B4AIS105,,,,,,
MKPOTC,OTOCIN C EAR DROPS,F5IBS022,,,,,,
MANOZ,OVERZYME SYRUP,D0CTS155,,,,,,
MANOZ,OVERZYME SYRUP,D0CTS159,,,,,,
MKT98,T-98 DROPS,D4BES051,,,,,,
122298R,TELMIKIND-AM TABS,C6IAS037,,,,,,
NOVAG,GALVUSMET 50/500MG TABS,319MLBQ0,,,,,,
NOVGM,GALVUSMET 50/850MG TABS,201MLBU0,,,,,,
NUTAPJAR,APTAMIL 1 JAR,2001096911,,,,,,
NUTDEXOT2,DEXOLAC 1 INFANT  (JAR),2001226911,,,,,,
NUTDEXOL,DEXOLAC HI-KAL (JAR),2001216911,,,,,,
NUTDEXO,DEXOLAC NUSOBEE SOYA INFA(JAR),2001026911,,,,,,
NUTDD,DEXOLAC SPECIAL CARE  (JAR),2001156911,,,,,,
JWPL1,PENIDURE-LA 12 VIAL,92007190J,,,,,,
JWPL1,PENIDURE-LA 12 VIAL,92007222J,,,,,,
RBNPL,NEOPEPTINE LIQ,C11T20008,,,,,,
CIADS,ADVENT DRY SYRUP,AFC9166,,,,,,
MKAKL,AMLOKIND-L TABS,A3AFS009,,,,,,
THERT,RTSUNATE VIAL,TLR64,,,,,,
EDSCT,SHELCAL-CT TABS,GAX90040,,,,,,
GENOR,ORS-L PLUS APPLE**,SD00021,,,,,,
RANMM,MOX 125MG REDIMIX SYP,AA94806,,,,,,
RANMM,MOX 125MG REDIMIX SYP,AA94808,,,,,,
